facture_id;client_id;date_facture;date_echeance;montant_ht_eur;montant_ttc_eur;tva_eur;statut_paiement;delai_paiement_jours;mode_paiement
FAC-018306;CLI-087240;2023-03-12;2023-04-11;1443.23;1731.88;288.65;En retard;82.0;TIP
FAC-018307;CLI-097199;2023-04-23;2023-05-23;4254.4;5105.28;850.88;En attente;;Prélèvement
FAC-018308;CLI-094799;2025-03-16;2025-04-15;173.4;208.08;34.68;En retard;40.0;Prélèvement
FAC-018309;CLI-099925;2024-06-07;2024-07-07;130.48;156.58;26.1;En attente;;Chèque
FAC-018310;CLI-092432;2023-05-18;2023-06-17;727.51;873.01;145.5;En retard;61.0;Prélèvement
FAC-018311;CLI-087464;2023-07-18;2023-08-17;11377.1;13652.52;2275.42;En retard;83.0;Prélèvement
FAC-018312;CLI-098966;2024-01-12;2024-02-11;160.25;192.3;32.05;Payée;15.0;Chèque
FAC-018313;CLI-100133;2024-01-17;2024-02-16;191.71;230.05;38.34;En retard;68.0;Prélèvement
FAC-018314;CLI-097842;2023-05-03;2023-06-02;1399.01;1678.81;279.8;Impayée;140.0;Prélèvement
FAC-018315;CLI-096626;2024-11-23;2024-12-23;592.06;710.47;118.41;Payée;27.0;Prélèvement
FAC-018316;CLI-100517;2023-03-17;2023-04-16;47.67;57.2;9.53;Impayée;300.0;Virement
FAC-018317;CLI-094611;2023-01-12;2023-02-11;4137.7;4965.24;827.54;En attente;;CB en ligne
FAC-018318;CLI-087372;2022-10-12;2022-11-11;736.43;883.72;147.29;En retard;76.0;Prélèvement
FAC-018319;CLI-088239;2023-04-12;2023-05-12;221.45;265.74;44.29;Payée;8.0;Prélèvement
FAC-018320;CLI-099562;2024-12-30;2025-01-29;254.36;305.23;50.87;Payée;19.0;Prélèvement
FAC-018321;CLI-086879;2024-12-11;2025-01-10;152.27;182.72;30.45;Payée;17.0;Chèque
FAC-018322;CLI-092195;2022-08-30;2022-09-29;211.19;253.43;42.24;Payée;14.0;Prélèvement
FAC-018323;CLI-098989;2023-09-22;2023-10-22;103.51;124.21;20.7;Impayée;325.0;Prélèvement
FAC-018324;CLI-086303;2023-03-27;2023-04-26;185.19;222.23;37.04;Payée;1.0;Prélèvement
FAC-018325;CLI-086419;2025-03-04;2025-04-03;1112.67;1335.2;222.53;Payée;4.0;Virement
FAC-018326;CLI-098299;2022-08-06;2022-09-05;197.08;236.5;39.42;Impayée;178.0;CB en ligne
FAC-018327;CLI-097652;2025-01-28;2025-02-27;124.42;149.3;24.88;Payée;18.0;Prélèvement
FAC-018328;CLI-099693;2023-06-19;2023-07-19;210.23;252.28;42.05;Payée;30.0;Prélèvement
FAC-018329;CLI-097766;2022-08-14;2022-09-13;209.68;251.62;41.94;En retard;48.0;CB en ligne
FAC-018330;CLI-091435;2023-03-23;2023-04-22;886.92;1064.3;177.38;Payée;2.0;Prélèvement
FAC-018331;CLI-094913;2022-10-31;2022-11-30;184.65;221.58;36.93;Payée;14.0;Virement
FAC-018332;CLI-095205;2025-04-14;2025-05-14;137.57;165.08;27.51;En attente;;Prélèvement
FAC-018333;CLI-090354;2022-11-19;2022-12-19;81.29;97.55;16.26;Payée;15.0;Virement
FAC-018334;CLI-086426;2022-11-02;2022-12-02;141.54;169.85;28.31;Payée;5.0;Prélèvement
FAC-018335;CLI-090509;2023-01-25;2023-02-24;2723.51;3268.21;544.7;Impayée;313.0;CB en ligne
FAC-018336;CLI-096676;2023-05-13;2023-06-12;765.34;918.41;153.07;En attente;;Prélèvement
FAC-018337;CLI-097937;2022-05-12;2022-06-11;268.99;322.79;53.8;Payée;14.0;Prélèvement
FAC-018338;CLI-093964;2023-05-09;2023-06-08;152.77;183.32;30.55;Payée;3.0;Prélèvement
FAC-018339;CLI-087583;2025-04-14;2025-05-14;48.3;57.96;9.66;En attente;;CB en ligne
FAC-018340;CLI-091862;2024-01-14;2024-02-13;78.23;93.88;15.65;Impayée;247.0;Prélèvement
FAC-018341;CLI-090259;2024-02-18;2024-03-19;56.92;68.3;11.38;Payée;19.0;Prélèvement
FAC-018342;CLI-089258;2023-09-27;2023-10-27;277.94;333.53;55.59;Payée;5.0;Prélèvement
FAC-018343;CLI-090571;2024-01-16;2024-02-15;138.51;166.21;27.7;Payée;28.0;Prélèvement
FAC-018344;CLI-088851;2023-05-06;2023-06-05;182.65;219.18;36.53;Payée;26.0;Chèque
FAC-018345;CLI-099220;2023-08-09;2023-09-08;235.43;282.52;47.09;Impayée;220.0;Prélèvement
FAC-018346;CLI-100898;2025-02-01;2025-03-03;68.6;82.32;13.72;Payée;28.0;Prélèvement
FAC-018347;CLI-094326;2022-02-05;2022-03-07;219.42;263.3;43.88;Payée;27.0;Chèque
FAC-018348;CLI-091681;2025-04-16;2025-05-16;72.42;86.9;14.48;En attente;;Prélèvement
FAC-018349;CLI-086012;2024-05-12;2024-06-11;300.37;360.44;60.07;Payée;13.0;CB en ligne
FAC-018350;CLI-088671;2023-11-05;2023-12-05;279.92;335.9;55.98;En attente;;TIP
FAC-018351;CLI-097257;2025-02-18;2025-03-20;81.05;97.26;16.21;En retard;73.0;Prélèvement
FAC-018352;CLI-100812;2024-08-08;2024-09-07;213.01;255.61;42.6;Payée;4.0;Prélèvement
FAC-018353;CLI-100793;2024-09-27;2024-10-27;142.65;171.18;28.53;Payée;11.0;CB en ligne
FAC-018354;CLI-087415;2022-09-28;2022-10-28;4076.04;4891.25;815.21;Payée;30.0;Prélèvement
FAC-018355;CLI-086721;2023-06-21;2023-07-21;47.34;56.81;9.47;En attente;;Chèque
FAC-018356;CLI-086533;2022-06-04;2022-07-04;202.54;243.05;40.51;Impayée;121.0;Virement
FAC-018357;CLI-090076;2022-01-31;2022-03-02;100.04;120.05;20.01;Payée;20.0;Prélèvement
FAC-018358;CLI-094502;2023-07-17;2023-08-16;193.57;232.28;38.71;En retard;72.0;Virement
FAC-018359;CLI-093390;2025-02-27;2025-03-29;69.92;83.9;13.98;Impayée;332.0;CB en ligne
FAC-018360;CLI-096854;2024-06-04;2024-07-04;140.53;168.64;28.11;Payée;3.0;Prélèvement
FAC-018361;CLI-098953;2022-11-09;2022-12-09;116.65;139.98;23.33;Payée;13.0;Prélèvement
FAC-018362;CLI-091819;2024-05-26;2024-06-25;89.81;107.77;17.96;Payée;24.0;CB en ligne
FAC-018363;CLI-097555;2022-08-06;2022-09-05;261.85;314.22;52.37;Payée;1.0;Prélèvement
FAC-018364;CLI-087161;2023-08-31;2023-09-30;169.19;203.03;33.84;Payée;32.0;Prélèvement
FAC-018365;CLI-099310;2023-01-05;2023-02-04;148.78;178.54;29.76;Payée;3.0;Chèque
FAC-018366;CLI-089958;2025-01-14;2025-02-13;39.57;47.48;7.91;Payée;28.0;TIP
FAC-018367;CLI-093712;2024-05-21;2024-06-20;222.29;266.75;44.46;Payée;1.0;Virement
FAC-018368;CLI-090847;2023-06-19;2023-07-19;189.07;226.88;37.81;Payée;30.0;CB en ligne
FAC-018369;CLI-092444;2025-03-21;2025-04-20;48.15;57.78;9.63;En retard;67.0;Prélèvement
FAC-018370;CLI-096996;2022-12-07;2023-01-06;5997.82;7197.38;1199.56;Payée;30.0;Prélèvement
FAC-018371;CLI-095984;2022-11-01;2022-12-01;1078.11;1293.73;215.62;Payée;33.0;Prélèvement
FAC-018372;CLI-091939;2024-07-24;2024-08-23;263.63;316.36;52.73;Payée;7.0;Prélèvement
FAC-018373;CLI-091477;2023-12-18;2024-01-17;115.66;138.79;23.13;En retard;89.0;Prélèvement
FAC-018374;CLI-086991;2024-06-09;2024-07-09;222.91;267.49;44.58;En attente;;Prélèvement
FAC-018375;CLI-089254;2022-05-09;2022-06-08;196.35;235.62;39.27;Impayée;174.0;Prélèvement
FAC-018376;CLI-093836;2023-09-07;2023-10-07;200.43;240.52;40.09;Payée;23.0;Prélèvement
FAC-018377;CLI-091754;2023-01-11;2023-02-10;4513.67;5416.4;902.73;Payée;24.0;Virement
FAC-018378;CLI-087139;2023-07-02;2023-08-01;183.65;220.38;36.73;En retard;67.0;Prélèvement
FAC-018379;CLI-092946;2024-01-23;2024-02-22;183.71;220.45;36.74;Payée;7.0;Virement
FAC-018380;CLI-097938;2024-10-13;2024-11-12;118.34;142.01;23.67;En retard;75.0;Prélèvement
FAC-018381;CLI-086593;2024-03-28;2024-04-27;218.62;262.34;43.72;Payée;5.0;Virement
FAC-018382;CLI-094643;2023-01-20;2023-02-19;118.2;141.84;23.64;Impayée;318.0;Prélèvement
FAC-018383;CLI-098022;2022-11-09;2022-12-09;810.47;972.56;162.09;En retard;85.0;Prélèvement
FAC-018384;CLI-098417;2023-01-06;2023-02-05;182.37;218.84;36.47;Payée;17.0;Prélèvement
FAC-018385;CLI-086637;2023-03-27;2023-04-26;84.41;101.29;16.88;Payée;25.0;Prélèvement
FAC-018386;CLI-086799;2024-06-01;2024-07-01;1237.42;1484.9;247.48;Payée;23.0;Prélèvement
FAC-018387;CLI-087594;2023-05-17;2023-06-16;171.4;205.68;34.28;En attente;;Chèque
FAC-018388;CLI-098653;2024-10-19;2024-11-18;113.99;136.79;22.8;Payée;24.0;Prélèvement
FAC-018389;CLI-095851;2023-05-20;2023-06-19;5696.03;6835.24;1139.21;En retard;78.0;Virement
FAC-018390;CLI-086486;2024-05-03;2024-06-02;226.74;272.09;45.35;En attente;;TIP
FAC-018391;CLI-100782;2022-06-18;2022-07-18;1073.94;1288.73;214.79;En attente;;Prélèvement
FAC-018392;CLI-090074;2024-08-18;2024-09-17;104.87;125.84;20.97;Payée;3.0;Prélèvement
FAC-018393;CLI-093896;2024-06-26;2024-07-26;156.15;187.38;31.23;Payée;16.0;Prélèvement
FAC-018394;CLI-092606;2023-04-28;2023-05-28;143.87;172.64;28.77;Payée;17.0;Prélèvement
FAC-018395;CLI-093997;2022-11-15;2022-12-15;56.22;67.46;11.24;Payée;31.0;Prélèvement
FAC-018396;CLI-088824;2022-11-08;2022-12-08;45.14;54.17;9.03;En retard;60.0;TIP
FAC-018397;CLI-099658;2025-02-03;2025-03-05;237.03;284.44;47.41;Payée;8.0;Prélèvement
FAC-018398;CLI-100620;2023-02-13;2023-03-15;1199.34;1439.21;239.87;En retard;43.0;Virement
FAC-018399;CLI-088151;2022-01-05;2022-02-04;268.06;321.67;53.61;Payée;23.0;Prélèvement
FAC-018400;CLI-097509;2024-09-30;2024-10-30;259.0;310.8;51.8;Payée;8.0;CB en ligne
FAC-018401;CLI-092413;2023-09-14;2023-10-14;133.79;160.55;26.76;Payée;1.0;TIP
FAC-018402;CLI-093681;2022-12-26;2023-01-25;224.0;268.8;44.8;Payée;17.0;CB en ligne
FAC-018403;CLI-099981;2022-06-21;2022-07-21;1330.08;1596.1;266.02;Payée;15.0;Chèque
FAC-018404;CLI-088331;2023-06-12;2023-07-12;147.94;177.53;29.59;Payée;32.0;Virement
FAC-018405;CLI-093561;2025-02-12;2025-03-14;69.8;83.76;13.96;Payée;2.0;Virement
FAC-018406;CLI-088830;2022-06-20;2022-07-20;236.84;284.21;47.37;Impayée;222.0;Prélèvement
FAC-018407;CLI-096414;2022-03-22;2022-04-21;5900.32;7080.38;1180.06;Payée;3.0;Virement
FAC-018408;CLI-089581;2022-02-16;2022-03-18;1054.97;1265.96;210.99;En attente;;CB en ligne
FAC-018409;CLI-099660;2023-05-18;2023-06-17;1445.63;1734.76;289.13;Payée;11.0;Chèque
FAC-018410;CLI-091571;2023-06-05;2023-07-05;150.06;180.07;30.01;Impayée;218.0;CB en ligne
FAC-018411;CLI-090356;2022-01-22;2022-02-21;80.71;96.85;16.14;Payée;30.0;Chèque
FAC-018412;CLI-088902;2022-01-28;2022-02-27;53.98;64.78;10.8;Payée;27.0;Prélèvement
FAC-018413;CLI-098107;2025-01-30;2025-03-01;111.17;133.4;22.23;Payée;22.0;CB en ligne
FAC-018414;CLI-093571;2023-08-05;2023-09-04;53.79;64.55;10.76;Payée;15.0;Prélèvement
FAC-018415;CLI-100444;2025-02-08;2025-03-10;262.31;314.77;52.46;En retard;80.0;TIP
FAC-018416;CLI-095087;2025-03-18;2025-04-17;13377.14;16052.57;2675.43;Payée;22.0;Virement
FAC-018417;CLI-091018;2023-02-23;2023-03-25;203.41;244.09;40.68;En retard;85.0;Prélèvement
FAC-018418;CLI-095310;2025-02-27;2025-03-29;145.54;174.65;29.11;Payée;22.0;Virement
FAC-018419;CLI-090211;2023-04-16;2023-05-16;95.6;114.72;19.12;Payée;5.0;CB en ligne
FAC-018420;CLI-088922;2023-03-17;2023-04-16;1347.68;1617.22;269.54;En retard;57.0;CB en ligne
FAC-018421;CLI-099632;2025-01-31;2025-03-02;195.8;234.96;39.16;Payée;18.0;Prélèvement
FAC-018422;CLI-093000;2024-03-31;2024-04-30;71.27;85.52;14.25;Impayée;164.0;Prélèvement
FAC-018423;CLI-089195;2023-10-24;2023-11-23;227.45;272.94;45.49;Impayée;264.0;CB en ligne
FAC-018424;CLI-094377;2022-11-04;2022-12-04;254.77;305.72;50.95;Impayée;116.0;Prélèvement
FAC-018425;CLI-090842;2025-02-05;2025-03-07;258.89;310.67;51.78;En retard;59.0;Prélèvement
FAC-018426;CLI-088890;2024-11-12;2024-12-12;211.27;253.52;42.25;Payée;34.0;Chèque
FAC-018427;CLI-088427;2025-05-08;2025-06-07;5016.27;6019.52;1003.25;Payée;26.0;Virement
FAC-018428;CLI-099811;2023-04-19;2023-05-19;44.44;53.33;8.89;En attente;;Chèque
FAC-018429;CLI-088493;2024-08-03;2024-09-02;151.77;182.12;30.35;Impayée;328.0;Prélèvement
FAC-018430;CLI-092242;2024-01-22;2024-02-21;66.24;79.49;13.25;Impayée;324.0;Virement
FAC-018431;CLI-091098;2025-05-30;2025-06-29;253.62;304.34;50.72;Payée;5.0;Prélèvement
FAC-018432;CLI-100782;2024-04-30;2024-05-30;1481.25;1777.5;296.25;Payée;7.0;Prélèvement
FAC-018433;CLI-087709;2023-05-26;2023-06-25;93.66;112.39;18.73;En retard;66.0;Prélèvement
FAC-018434;CLI-091603;2022-05-11;2022-06-10;181.88;218.26;36.38;Impayée;321.0;Prélèvement
FAC-018435;CLI-099245;2022-03-29;2022-04-28;81.98;98.38;16.4;En retard;69.0;Prélèvement
FAC-018436;CLI-097977;2024-01-14;2024-02-13;1179.2;1415.04;235.84;En retard;53.0;Prélèvement
FAC-018437;CLI-096869;2023-12-09;2024-01-08;235.35;282.42;47.07;Impayée;307.0;Prélèvement
FAC-018438;CLI-087897;2022-06-15;2022-07-15;193.49;232.19;38.7;Payée;3.0;Prélèvement
FAC-018439;CLI-088109;2025-05-21;2025-06-20;5929.03;7114.84;1185.81;Payée;22.0;Virement
FAC-018440;CLI-095308;2023-03-26;2023-04-25;116.81;140.17;23.36;Payée;5.0;Virement
FAC-018441;CLI-087035;2023-10-04;2023-11-03;276.26;331.51;55.25;Payée;17.0;Virement
FAC-018442;CLI-093376;2024-03-04;2024-04-03;161.5;193.8;32.3;En retard;40.0;Prélèvement
FAC-018443;CLI-092286;2025-03-15;2025-04-14;229.75;275.7;45.95;Payée;22.0;Prélèvement
FAC-018444;CLI-097784;2025-05-12;2025-06-11;248.84;298.61;49.77;Payée;2.0;TIP
FAC-018445;CLI-092141;2023-10-15;2023-11-14;218.48;262.18;43.7;Impayée;203.0;Prélèvement
FAC-018446;CLI-089878;2024-10-22;2024-11-21;35.31;42.37;7.06;Payée;5.0;Prélèvement
FAC-018447;CLI-096531;2023-05-01;2023-05-31;837.44;1004.93;167.49;Payée;13.0;Prélèvement
FAC-018448;CLI-100755;2024-05-19;2024-06-18;1342.94;1611.53;268.59;Payée;9.0;Prélèvement
FAC-018449;CLI-093201;2024-08-31;2024-09-30;42.38;50.86;8.48;Payée;29.0;Prélèvement
FAC-018450;CLI-090135;2023-01-23;2023-02-22;153.1;183.72;30.62;Payée;19.0;Chèque
FAC-018451;CLI-096473;2023-09-19;2023-10-19;58.69;70.43;11.74;Payée;21.0;Virement
FAC-018452;CLI-100612;2022-04-10;2022-05-10;116.08;139.3;23.22;En attente;;Prélèvement
FAC-018453;CLI-086611;2023-06-15;2023-07-15;602.37;722.84;120.47;Payée;12.0;CB en ligne
FAC-018454;CLI-086501;2024-06-14;2024-07-14;64.98;77.98;13.0;En retard;67.0;CB en ligne
FAC-018455;CLI-092181;2024-08-09;2024-09-08;256.27;307.52;51.25;Impayée;356.0;Prélèvement
FAC-018456;CLI-086736;2024-03-04;2024-04-03;190.67;228.8;38.13;Payée;19.0;Prélèvement
FAC-018457;CLI-094669;2025-05-26;2025-06-25;307.26;368.71;61.45;En attente;;Virement
FAC-018458;CLI-096832;2024-05-31;2024-06-30;259.1;310.92;51.82;En retard;81.0;Prélèvement
FAC-018459;CLI-093909;2023-01-13;2023-02-12;66.29;79.55;13.26;En attente;;CB en ligne
FAC-018460;CLI-099598;2025-02-21;2025-03-23;94.78;113.74;18.96;Payée;8.0;CB en ligne
FAC-018461;CLI-093541;2022-01-23;2022-02-22;245.58;294.7;49.12;Payée;2.0;CB en ligne
FAC-018462;CLI-094989;2022-03-18;2022-04-17;189.19;227.03;37.84;En retard;46.0;Prélèvement
FAC-018463;CLI-094719;2024-05-26;2024-06-25;147.43;176.92;29.49;Payée;20.0;Virement
FAC-018464;CLI-091463;2023-10-23;2023-11-22;119.68;143.62;23.94;Payée;29.0;Chèque
FAC-018465;CLI-089666;2025-03-13;2025-04-12;396.44;475.73;79.29;En attente;;Prélèvement
FAC-018466;CLI-090422;2022-12-06;2023-01-05;121.92;146.3;24.38;Payée;27.0;Chèque
FAC-018467;CLI-099699;2024-07-06;2024-08-05;50.68;60.82;10.14;Impayée;292.0;Chèque
FAC-018468;CLI-093830;2022-07-21;2022-08-20;62.01;74.41;12.4;Impayée;167.0;Prélèvement
FAC-018469;CLI-091440;2023-01-13;2023-02-12;142.46;170.95;28.49;En retard;80.0;Prélèvement
FAC-018470;CLI-086649;2025-03-28;2025-04-27;82.29;98.75;16.46;Payée;29.0;Prélèvement
FAC-018471;CLI-098637;2022-03-25;2022-04-24;1408.4;1690.08;281.68;Payée;33.0;Chèque
FAC-018472;CLI-086033;2022-10-30;2022-11-29;4833.46;5800.15;966.69;Payée;6.0;Prélèvement
FAC-018473;CLI-094980;2024-06-14;2024-07-14;853.82;1024.58;170.76;Payée;15.0;CB en ligne
FAC-018474;CLI-098820;2022-10-15;2022-11-14;100.34;120.41;20.07;En attente;;Prélèvement
FAC-018475;CLI-098860;2022-05-09;2022-06-08;94.23;113.08;18.85;En retard;56.0;CB en ligne
FAC-018476;CLI-098914;2022-10-23;2022-11-22;175.87;211.04;35.17;En attente;;Prélèvement
FAC-018477;CLI-091686;2024-01-22;2024-02-21;270.86;325.03;54.17;Payée;7.0;Prélèvement
FAC-018478;CLI-094642;2024-10-18;2024-11-17;211.84;254.21;42.37;Payée;20.0;Virement
FAC-018479;CLI-096956;2022-12-12;2023-01-11;108.63;130.36;21.73;En retard;78.0;Prélèvement
FAC-018480;CLI-089818;2023-12-25;2024-01-24;1009.55;1211.46;201.91;Impayée;272.0;Prélèvement
FAC-018481;CLI-100740;2022-09-28;2022-10-28;769.28;923.14;153.86;Payée;9.0;Virement
FAC-018482;CLI-100639;2024-05-27;2024-06-26;39.7;47.64;7.94;En retard;45.0;CB en ligne
FAC-018483;CLI-088495;2022-01-03;2022-02-02;252.81;303.37;50.56;Payée;3.0;Prélèvement
FAC-018484;CLI-100351;2024-03-09;2024-04-08;71.82;86.18;14.36;Impayée;90.0;Prélèvement
FAC-018485;CLI-099686;2023-05-26;2023-06-25;134.64;161.57;26.93;Impayée;218.0;Chèque
FAC-018486;CLI-098641;2024-10-24;2024-11-23;45.37;54.44;9.07;Payée;20.0;Virement
FAC-018487;CLI-095103;2024-06-25;2024-07-25;70.59;84.71;14.12;En retard;89.0;Prélèvement
FAC-018488;CLI-097204;2022-10-26;2022-11-25;2747.9;3297.48;549.58;Payée;14.0;Prélèvement
FAC-018489;CLI-096905;2025-01-21;2025-02-20;248.31;297.97;49.66;En attente;;Prélèvement
FAC-018490;CLI-095840;2023-05-14;2023-06-13;987.17;1184.6;197.43;En retard;58.0;CB en ligne
FAC-018491;CLI-094928;2022-02-16;2022-03-18;220.76;264.91;44.15;Impayée;128.0;Prélèvement
FAC-018492;CLI-091414;2025-02-24;2025-03-26;261.58;313.9;52.32;Payée;21.0;CB en ligne
FAC-018493;CLI-087159;2024-06-28;2024-07-28;58.82;70.58;11.76;Payée;23.0;Prélèvement
FAC-018494;CLI-087475;2022-09-15;2022-10-15;275.38;330.46;55.08;Payée;3.0;Prélèvement
FAC-018495;CLI-086521;2022-01-30;2022-03-01;121.09;145.31;24.22;Payée;17.0;Chèque
FAC-018496;CLI-086820;2022-10-12;2022-11-11;1070.97;1285.16;214.19;Payée;21.0;Virement
FAC-018497;CLI-086703;2024-09-19;2024-10-19;167.88;201.46;33.58;Payée;30.0;Prélèvement
FAC-018498;CLI-092054;2023-12-01;2023-12-31;1247.95;1497.54;249.59;Payée;26.0;Prélèvement
FAC-018499;CLI-087102;2025-05-04;2025-06-03;1252.48;1502.98;250.5;En retard;79.0;Prélèvement
FAC-018500;CLI-096538;2023-04-03;2023-05-03;221.25;265.5;44.25;Payée;22.0;Virement
FAC-018501;CLI-088369;2022-05-03;2022-06-02;1405.31;1686.37;281.06;Payée;22.0;Chèque
FAC-018502;CLI-090605;2022-05-25;2022-06-24;944.01;1132.81;188.8;Impayée;296.0;Prélèvement
FAC-018503;CLI-086084;2022-03-02;2022-04-01;44.54;53.45;8.91;Impayée;349.0;Prélèvement
FAC-018504;CLI-094056;2025-03-11;2025-04-10;107.41;128.89;21.48;Payée;1.0;Chèque
FAC-018505;CLI-089976;2023-07-22;2023-08-21;210.66;252.79;42.13;Payée;19.0;Prélèvement
FAC-018506;CLI-086721;2025-01-24;2025-02-23;122.52;147.02;24.5;Impayée;152.0;Prélèvement
FAC-018507;CLI-087530;2024-01-03;2024-02-02;157.48;188.98;31.5;Payée;13.0;Prélèvement
FAC-018508;CLI-086109;2025-05-19;2025-06-18;242.18;290.62;48.44;Payée;16.0;Chèque
FAC-018509;CLI-093422;2022-09-27;2022-10-27;170.47;204.56;34.09;En attente;;Prélèvement
FAC-018510;CLI-090516;2022-06-18;2022-07-18;164.41;197.29;32.88;Impayée;350.0;Virement
FAC-018511;CLI-098090;2024-07-10;2024-08-09;239.17;287.0;47.83;Payée;24.0;Prélèvement
FAC-018512;CLI-087515;2024-12-24;2025-01-23;103.92;124.7;20.78;Payée;20.0;Prélèvement
FAC-018513;CLI-088273;2022-10-27;2022-11-26;237.03;284.44;47.41;Impayée;306.0;Chèque
FAC-018514;CLI-087696;2024-01-21;2024-02-20;85.11;102.13;17.02;En retard;38.0;Prélèvement
FAC-018515;CLI-096105;2022-09-12;2022-10-12;234.46;281.35;46.89;Payée;1.0;Prélèvement
FAC-018516;CLI-097801;2023-09-10;2023-10-10;271.39;325.67;54.28;En attente;;Prélèvement
FAC-018517;CLI-088423;2024-08-22;2024-09-21;207.5;249.0;41.5;Payée;2.0;Prélèvement
FAC-018518;CLI-090656;2025-02-06;2025-03-08;1058.48;1270.18;211.7;Impayée;220.0;CB en ligne
FAC-018519;CLI-100767;2022-09-29;2022-10-29;43729.86;52475.83;8745.97;Payée;6.0;Prélèvement
FAC-018520;CLI-098327;2022-10-28;2022-11-27;241.14;289.37;48.23;En retard;48.0;Prélèvement
FAC-018521;CLI-093824;2022-11-08;2022-12-08;160.53;192.64;32.11;Payée;15.0;Prélèvement
FAC-018522;CLI-086419;2025-04-27;2025-05-27;133.72;160.46;26.74;En attente;;Prélèvement
FAC-018523;CLI-087477;2023-07-26;2023-08-25;191.94;230.33;38.39;Payée;22.0;Virement
FAC-018524;CLI-091553;2022-10-29;2022-11-28;45.21;54.25;9.04;Impayée;350.0;Prélèvement
FAC-018525;CLI-092781;2023-11-27;2023-12-27;125.6;150.72;25.12;En attente;;Prélèvement
FAC-018526;CLI-097978;2024-11-11;2024-12-11;51.28;61.54;10.26;Impayée;165.0;Prélèvement
FAC-018527;CLI-092258;2025-05-28;2025-06-27;1201.57;1441.88;240.31;En retard;76.0;Virement
FAC-018528;CLI-089337;2022-07-11;2022-08-10;1138.6;1366.32;227.72;Payée;13.0;Virement
FAC-018529;CLI-097538;2022-09-07;2022-10-07;234.49;281.39;46.9;Payée;12.0;Prélèvement
FAC-018530;CLI-100640;2024-04-02;2024-05-02;78.98;94.78;15.8;Payée;11.0;Virement
FAC-018531;CLI-091170;2023-01-15;2023-02-14;204.7;245.64;40.94;En retard;62.0;Prélèvement
FAC-018532;CLI-094962;2023-10-18;2023-11-17;143.06;171.67;28.61;Payée;6.0;Virement
FAC-018533;CLI-092634;2023-12-13;2024-01-12;194.36;233.23;38.87;En retard;39.0;Prélèvement
FAC-018534;CLI-097456;2023-09-13;2023-10-13;89.27;107.12;17.85;En retard;70.0;Prélèvement
FAC-018535;CLI-089953;2025-01-03;2025-02-02;75.12;90.14;15.02;En retard;58.0;Virement
FAC-018536;CLI-088917;2024-04-10;2024-05-10;710.33;852.4;142.07;Impayée;108.0;Prélèvement
FAC-018537;CLI-086798;2022-01-29;2022-02-28;261.27;313.52;52.25;Payée;31.0;Prélèvement
FAC-018538;CLI-095052;2022-08-15;2022-09-14;237.17;284.6;47.43;En retard;51.0;CB en ligne
FAC-018539;CLI-090842;2023-10-17;2023-11-16;158.03;189.64;31.61;Payée;30.0;Prélèvement
FAC-018540;CLI-094695;2024-05-07;2024-06-06;186.44;223.73;37.29;Payée;22.0;Prélèvement
FAC-018541;CLI-096291;2022-04-13;2022-05-13;99.5;119.4;19.9;Payée;12.0;Prélèvement
FAC-018542;CLI-090386;2024-12-23;2025-01-22;7058.52;8470.22;1411.7;Payée;16.0;CB en ligne
FAC-018543;CLI-094861;2024-01-22;2024-02-21;1391.84;1670.21;278.37;En retard;47.0;Prélèvement
FAC-018544;CLI-087441;2022-07-15;2022-08-14;242.76;291.31;48.55;En attente;;Prélèvement
FAC-018545;CLI-086375;2023-12-07;2024-01-06;113.63;136.36;22.73;Payée;14.0;CB en ligne
FAC-018546;CLI-093675;2024-11-29;2024-12-29;173.31;207.97;34.66;Payée;6.0;Prélèvement
FAC-018547;CLI-093180;2023-12-03;2024-01-02;276.28;331.54;55.26;Payée;34.0;CB en ligne
FAC-018548;CLI-093129;2024-08-31;2024-09-30;6132.19;7358.63;1226.44;Impayée;196.0;Chèque
FAC-018549;CLI-091405;2022-05-06;2022-06-05;1364.39;1637.27;272.88;Impayée;152.0;Prélèvement
FAC-018550;CLI-095629;2025-03-23;2025-04-22;66.3;79.56;13.26;Payée;12.0;Prélèvement
FAC-018551;CLI-094220;2023-04-11;2023-05-11;1425.67;1710.8;285.13;Payée;19.0;Prélèvement
