compteur_id;pdl;client_id;type_energie;type_compteur;marque;date_installation;dernier_releve;statut
CPT-095761;58116493139383;CLI-093763;Électricité;Électromécanique;Itron;2012-07-10;2025-04-27;Résilié
CPT-095762;47532491852026;CLI-093764;Électricité;Linky;Landis+Gyr;2013-12-02;2025-05-28;Actif
CPT-095763;27889488287638;CLI-093765;Électricité;Électromécanique;Sagemcom;2016-11-19;2025-04-28;Suspendu
CPT-095764;45856119543659;CLI-093765;Gaz;Traditionnel;Landis+Gyr;2016-11-24;2025-04-09;Suspendu
CPT-095765;11506591873158;CLI-093766;Gaz;Traditionnel;Sagemcom;2016-06-02;2025-04-15;Actif
CPT-095766;43676238850222;CLI-093767;Gaz;Gazpar;Sagemcom;2016-07-24;2025-04-23;Actif
CPT-095767;67065055693347;CLI-093768;Électricité;Linky;Itron;2014-04-20;2025-04-10;Actif
CPT-095768;50552272027780;CLI-093769;Gaz;Traditionnel;Itron;2017-03-12;2025-04-10;Actif
CPT-095769;89235042077267;CLI-093770;Électricité;Linky;Sagemcom;2016-10-24;2025-05-21;Résilié
CPT-095770;51556240364374;CLI-093770;Gaz;Gazpar;Landis+Gyr;2016-10-13;2025-05-16;Résilié
CPT-095771;68411657770021;CLI-093771;Électricité;Linky;Itron;2017-10-12;2025-05-20;Actif
CPT-095772;99428838042747;CLI-093772;Électricité;Linky;Sagemcom;2017-09-30;2025-04-15;Actif
CPT-095773;50135501069252;CLI-093772;Gaz;Gazpar;Sagemcom;2017-09-11;2025-05-19;Actif
CPT-095774;11373396058157;CLI-093773;Électricité;Linky;Sagemcom;2021-07-16;2025-04-19;Actif
CPT-095775;43611992273576;CLI-093774;Électricité;Linky;Sagemcom;2018-11-23;2025-04-10;Résilié
CPT-095776;73354277896298;CLI-093774;Gaz;Gazpar;Itron;2018-12-07;2025-04-21;Résilié
CPT-095777;18289677443638;CLI-093775;Gaz;Gazpar;Sagemcom;2016-03-05;2025-05-28;Actif
CPT-095778;25627026263525;CLI-093776;Électricité;Linky;Sagemcom;2017-09-11;2025-05-08;Suspendu
CPT-095779;77318721836962;CLI-093777;Électricité;Linky;Itron;2020-01-18;2025-05-02;Actif
CPT-095780;19851927561211;CLI-093778;Électricité;Linky;Itron;2015-09-03;2025-05-25;Suspendu
CPT-095781;34700742657316;CLI-093779;Électricité;Électromécanique;Iskraemeco;2014-12-24;2025-04-25;Actif
CPT-095782;81658328723639;CLI-093780;Gaz;Gazpar;Sagemcom;2021-10-08;2025-05-03;Résilié
CPT-095783;36902636220293;CLI-093781;Électricité;Linky;Sagemcom;2021-08-26;2025-04-03;Résilié
CPT-095784;78904235869371;CLI-093782;Électricité;Linky;Itron;2012-05-21;2025-04-07;Résilié
CPT-095785;79239016379452;CLI-093782;Gaz;Gazpar;Iskraemeco;2012-05-08;2025-04-07;Résilié
CPT-095786;99648320394018;CLI-093783;Électricité;Linky;Landis+Gyr;2021-11-10;2025-05-16;Actif
CPT-095787;90292713980304;CLI-093783;Gaz;Gazpar;Iskraemeco;2021-10-30;2025-04-02;Actif
CPT-095788;83138924114883;CLI-093784;Électricité;Linky;Itron;2016-07-26;2025-04-12;Actif
CPT-095789;45223399158507;CLI-093784;Gaz;Traditionnel;Iskraemeco;2016-08-09;2025-05-13;Actif
CPT-095790;65662796959497;CLI-093785;Gaz;Gazpar;Iskraemeco;2018-11-01;2025-05-15;Actif
CPT-095791;83258046646813;CLI-093786;Électricité;Électromécanique;Iskraemeco;2013-09-25;2025-04-20;Actif
CPT-095792;65509962800878;CLI-093787;Électricité;Linky;Sagemcom;2019-12-02;2025-04-17;Actif
CPT-095793;69613949364647;CLI-093788;Électricité;Linky;Sagemcom;2019-04-19;2025-05-07;Actif
CPT-095794;62400626678043;CLI-093789;Gaz;Traditionnel;Itron;2021-10-14;2025-04-10;Actif
CPT-095795;44312345202765;CLI-093790;Électricité;Linky;Landis+Gyr;2019-05-09;2025-05-22;Résilié
CPT-095796;29477203831331;CLI-093790;Gaz;Gazpar;Itron;2019-05-05;2025-05-02;Résilié
CPT-095797;17503528706120;CLI-093791;Électricité;Linky;Iskraemeco;2017-10-02;2025-04-09;Actif
CPT-095798;72706073072343;CLI-093792;Électricité;Linky;Sagemcom;2014-04-05;2025-05-06;Actif
CPT-095799;51097137860625;CLI-093793;Gaz;Gazpar;Iskraemeco;2019-03-23;2025-05-15;Résilié
CPT-095800;76388325883072;CLI-093794;Gaz;Gazpar;Sagemcom;2021-10-26;2025-05-22;Suspendu
CPT-095801;86696177949452;CLI-093795;Électricité;Linky;Landis+Gyr;2016-04-29;2025-05-29;Suspendu
CPT-095802;86030169540466;CLI-093796;Électricité;Linky;Itron;2017-10-28;2025-04-02;Actif
CPT-095803;44663804055108;CLI-093797;Électricité;Linky;Sagemcom;2020-11-27;2025-05-13;Actif
CPT-095804;40328279673694;CLI-093797;Gaz;Gazpar;Itron;2020-11-08;2025-05-30;Actif
CPT-095805;30917438190878;CLI-093798;Électricité;Linky;Itron;2018-12-30;2025-05-13;Actif
CPT-095806;63174176866009;CLI-093798;Gaz;Gazpar;Itron;2018-12-31;2025-04-16;Actif
CPT-095807;20893905399639;CLI-093799;Électricité;Électromécanique;Iskraemeco;2020-08-14;2025-05-12;Actif
CPT-095808;47849175592319;CLI-093800;Électricité;Linky;Sagemcom;2016-09-27;2025-04-24;Actif
CPT-095809;32950274783699;CLI-093800;Gaz;Gazpar;Landis+Gyr;2016-10-01;2025-05-10;Actif
CPT-095810;87078269841984;CLI-093801;Électricité;Linky;Itron;2017-05-15;2025-05-02;Actif
CPT-095811;33283238858476;CLI-093801;Gaz;Gazpar;Itron;2017-05-21;2025-04-11;Actif
CPT-095812;33396558735349;CLI-093802;Gaz;Traditionnel;Sagemcom;2017-05-31;2025-05-27;Actif
CPT-095813;62493950785607;CLI-093803;Électricité;Linky;Sagemcom;2012-07-09;2025-05-12;Actif
CPT-095814;41519005266877;CLI-093804;Gaz;Gazpar;Landis+Gyr;2014-12-30;2025-05-08;Résilié
CPT-095815;42332500412822;CLI-093805;Électricité;Linky;Sagemcom;2016-10-19;2025-04-14;Actif
CPT-095816;34634790684715;CLI-093806;Électricité;Électromécanique;Landis+Gyr;2020-04-07;2025-05-22;Actif
CPT-095817;93055581847406;CLI-093807;Électricité;Linky;Itron;2014-08-03;2025-05-22;Actif
CPT-095818;91327156368021;CLI-093808;Électricité;Linky;Itron;2020-03-28;2025-04-15;Actif
CPT-095819;75264655627639;CLI-093809;Électricité;Linky;Itron;2019-11-13;2025-05-13;Actif
CPT-095820;27375884215926;CLI-093809;Gaz;Traditionnel;Sagemcom;2019-11-13;2025-04-22;Actif
CPT-095821;82319872588395;CLI-093810;Électricité;Électromécanique;Sagemcom;2021-10-28;2025-04-08;Résilié
CPT-095822;92080382810837;CLI-093811;Électricité;Linky;Landis+Gyr;2016-03-10;2025-05-27;Actif
CPT-095823;88924469458017;CLI-093812;Électricité;Linky;Sagemcom;2017-02-03;2025-05-18;Actif
CPT-095824;13733896400054;CLI-093813;Gaz;Gazpar;Landis+Gyr;2014-12-17;2025-04-06;Résilié
CPT-095825;26792339772255;CLI-093814;Électricité;Électromécanique;Itron;2014-09-14;2025-04-25;Actif
CPT-095826;33912185195240;CLI-093815;Électricité;Électromécanique;Landis+Gyr;2020-01-10;2025-05-20;Actif
CPT-095827;32464334474480;CLI-093816;Électricité;Linky;Sagemcom;2018-08-28;2025-05-07;Actif
CPT-095828;19492676699061;CLI-093817;Électricité;Linky;Sagemcom;2014-02-06;2025-04-13;Suspendu
CPT-095829;75003415237895;CLI-093818;Électricité;Linky;Landis+Gyr;2018-01-01;2025-05-29;Suspendu
CPT-095830;11016957360034;CLI-093819;Électricité;Électromécanique;Landis+Gyr;2021-10-05;2025-05-28;Suspendu
CPT-095831;12304192237628;CLI-093820;Électricité;Linky;Itron;2019-05-28;2025-05-23;Actif
CPT-095832;63881062100382;CLI-093821;Électricité;Linky;Landis+Gyr;2018-06-20;2025-04-30;Actif
CPT-095833;72118055133350;CLI-093822;Gaz;Traditionnel;Iskraemeco;2017-01-08;2025-05-25;Actif
CPT-095834;15153136938577;CLI-093823;Électricité;Linky;Sagemcom;2020-03-06;2025-04-11;Résilié
CPT-095835;39696688965470;CLI-093824;Électricité;Linky;Sagemcom;2019-07-04;2025-04-16;Résilié
CPT-095836;39521337286793;CLI-093825;Électricité;Linky;Itron;2021-02-26;2025-04-23;Actif
CPT-095837;71920311626158;CLI-093826;Électricité;Linky;Itron;2014-10-26;2025-04-29;Actif
CPT-095838;16496233657848;CLI-093827;Électricité;Linky;Sagemcom;2012-03-29;2025-04-07;Actif
CPT-095839;80920373999930;CLI-093827;Gaz;Traditionnel;Landis+Gyr;2012-04-01;2025-04-08;Actif
CPT-095840;85975377682420;CLI-093828;Électricité;Linky;Landis+Gyr;2014-07-27;2025-04-12;Actif
CPT-095841;49259158568240;CLI-093829;Électricité;Linky;Itron;2020-04-14;2025-05-21;Actif
CPT-095842;22879098176287;CLI-093829;Gaz;Gazpar;Itron;2020-04-27;2025-04-14;Actif
CPT-095843;38016468776616;CLI-093830;Électricité;Linky;Itron;2020-03-19;2025-05-30;Résilié
CPT-095844;89132411563187;CLI-093831;Électricité;Linky;Iskraemeco;2020-06-02;2025-04-18;Suspendu
CPT-095845;99255558564379;CLI-093832;Électricité;Électromécanique;Itron;2018-01-15;2025-04-12;Actif
CPT-095846;33820172043823;CLI-093832;Gaz;Traditionnel;Itron;2018-02-08;2025-05-22;Actif
CPT-095847;30508907904019;CLI-093833;Électricité;Électromécanique;Sagemcom;2020-11-29;2025-05-30;Actif
CPT-095848;20227602555991;CLI-093833;Gaz;Traditionnel;Sagemcom;2020-11-17;2025-04-12;Actif
CPT-095849;17819630038178;CLI-093834;Électricité;Linky;Iskraemeco;2013-04-11;2025-04-16;Actif
CPT-095850;78717593831915;CLI-093835;Électricité;Linky;Itron;2017-11-09;2025-04-16;Actif
CPT-095851;98110575107553;CLI-093836;Électricité;Électromécanique;Sagemcom;2019-12-17;2025-04-06;Actif
CPT-095852;21330515812119;CLI-093837;Gaz;Gazpar;Landis+Gyr;2012-08-20;2025-04-12;Actif
CPT-095853;83183264738724;CLI-093838;Électricité;Linky;Itron;2020-12-25;2025-05-09;Actif
CPT-095854;12969565247172;CLI-093838;Gaz;Traditionnel;Itron;2020-12-22;2025-05-13;Actif
CPT-095855;21145177417352;CLI-093839;Électricité;Linky;Sagemcom;2013-07-27;2025-04-30;Résilié
CPT-095856;33346314835674;CLI-093840;Électricité;Linky;Itron;2014-12-20;2025-04-19;Suspendu
CPT-095857;73165823251598;CLI-093841;Gaz;Gazpar;Itron;2017-02-23;2025-05-29;Actif
CPT-095858;75804907236450;CLI-093842;Électricité;Électromécanique;Landis+Gyr;2020-09-11;2025-05-08;Actif
CPT-095859;93345118329095;CLI-093843;Électricité;Linky;Landis+Gyr;2017-02-21;2025-05-16;Résilié
CPT-095860;74761072783576;CLI-093844;Électricité;Linky;Landis+Gyr;2012-08-07;2025-05-03;Actif
CPT-095861;11392366627655;CLI-093845;Électricité;Linky;Itron;2015-09-12;2025-04-14;Actif
CPT-095862;26374252309183;CLI-093846;Électricité;Linky;Sagemcom;2013-03-20;2025-05-10;Actif
CPT-095863;19362372329103;CLI-093846;Gaz;Traditionnel;Sagemcom;2013-03-28;2025-04-18;Actif
CPT-095864;13680278517450;CLI-093847;Électricité;Linky;Landis+Gyr;2021-12-23;2025-04-26;Actif
CPT-095865;46720956472063;CLI-093848;Électricité;Électromécanique;Sagemcom;2014-01-01;2025-04-27;Actif
CPT-095866;63686558002187;CLI-093848;Gaz;Gazpar;Landis+Gyr;2013-12-30;2025-04-05;Actif
CPT-095867;81915379653298;CLI-093849;Électricité;Linky;Itron;2021-09-16;2025-04-16;Actif
CPT-095868;74873526253480;CLI-093850;Électricité;Linky;Sagemcom;2019-01-28;2025-05-09;Actif
CPT-095869;10595492214607;CLI-093850;Gaz;Gazpar;Sagemcom;2019-02-02;2025-05-23;Actif
CPT-095870;65054776984406;CLI-093851;Électricité;Linky;Sagemcom;2021-09-20;2025-04-02;Actif
CPT-095871;57130221985031;CLI-093852;Électricité;Linky;Iskraemeco;2015-07-31;2025-04-30;Actif
CPT-095872;49048806560477;CLI-093852;Gaz;Gazpar;Itron;2015-07-11;2025-05-09;Actif
CPT-095873;69861879613818;CLI-093853;Gaz;Gazpar;Itron;2013-05-27;2025-05-17;Actif
CPT-095874;42423248419459;CLI-093854;Électricité;Électromécanique;Itron;2021-06-08;2025-04-11;Actif
CPT-095875;75864686413481;CLI-093855;Électricité;Linky;Itron;2021-10-28;2025-04-27;Actif
CPT-095876;10586863662856;CLI-093856;Électricité;Linky;Itron;2021-09-22;2025-05-01;Suspendu
CPT-095877;93045441929982;CLI-093856;Gaz;Gazpar;Landis+Gyr;2021-09-29;2025-05-18;Suspendu
CPT-095878;12919797794637;CLI-093857;Gaz;Gazpar;Itron;2019-05-03;2025-05-19;Actif
CPT-095879;37369194269555;CLI-093858;Électricité;Linky;Iskraemeco;2021-07-03;2025-05-07;Actif
CPT-095880;83558463741177;CLI-093859;Gaz;Gazpar;Sagemcom;2020-12-08;2025-05-13;Résilié
CPT-095881;83635174101243;CLI-093860;Électricité;Linky;Sagemcom;2014-04-23;2025-05-23;Actif
CPT-095882;33555519255538;CLI-093861;Électricité;Linky;Sagemcom;2014-11-29;2025-04-23;Suspendu
CPT-095883;70474411695265;CLI-093861;Gaz;Gazpar;Itron;2014-11-29;2025-04-10;Suspendu
CPT-095884;15500162201962;CLI-093862;Gaz;Traditionnel;Iskraemeco;2016-02-15;2025-04-13;Résilié
CPT-095885;10045511622997;CLI-093863;Électricité;Linky;Sagemcom;2021-09-20;2025-04-20;Actif
CPT-095886;52459672442935;CLI-093864;Électricité;Linky;Landis+Gyr;2013-09-13;2025-04-11;Actif
CPT-095887;93803153887541;CLI-093865;Électricité;Linky;Landis+Gyr;2013-02-05;2025-05-30;Résilié
CPT-095888;12306800250368;CLI-093866;Électricité;Linky;Itron;2013-09-26;2025-04-16;Actif
CPT-095889;88078660944263;CLI-093866;Gaz;Gazpar;Sagemcom;2013-09-25;2025-04-19;Actif
CPT-095890;34751636662681;CLI-093867;Gaz;Traditionnel;Sagemcom;2020-05-13;2025-05-28;Actif
CPT-095891;91120339581315;CLI-093868;Électricité;Linky;Itron;2019-06-17;2025-05-18;Actif
CPT-095892;72651737384616;CLI-093868;Gaz;Traditionnel;Sagemcom;2019-06-02;2025-05-20;Actif
CPT-095893;35242570208949;CLI-093869;Électricité;Linky;Itron;2018-02-22;2025-05-14;Suspendu
CPT-095894;44727913703427;CLI-093870;Électricité;Linky;Iskraemeco;2020-02-20;2025-04-21;Actif
CPT-095895;57059025606533;CLI-093871;Électricité;Linky;Sagemcom;2017-02-24;2025-04-13;Suspendu
CPT-095896;65231688191180;CLI-093871;Gaz;Traditionnel;Itron;2017-03-14;2025-05-04;Suspendu
CPT-095897;39363156163534;CLI-093872;Électricité;Linky;Landis+Gyr;2015-12-31;2025-05-13;Actif
CPT-095898;85762684983215;CLI-093873;Électricité;Linky;Landis+Gyr;2016-01-23;2025-05-26;Résilié
CPT-095899;40560101603472;CLI-093874;Électricité;Électromécanique;Sagemcom;2014-06-05;2025-04-24;Actif
CPT-095900;25928462500801;CLI-093875;Gaz;Gazpar;Sagemcom;2014-02-17;2025-04-26;Actif
CPT-095901;87394584611409;CLI-093876;Électricité;Linky;Iskraemeco;2021-09-21;2025-05-22;Suspendu
CPT-095902;24387234419221;CLI-093877;Électricité;Linky;Sagemcom;2014-11-21;2025-05-31;Suspendu
CPT-095903;66789217282229;CLI-093878;Gaz;Gazpar;Sagemcom;2014-11-23;2025-05-23;Actif
CPT-095904;57689497718557;CLI-093879;Gaz;Gazpar;Itron;2019-12-26;2025-04-13;Actif
CPT-095905;53715765160133;CLI-093880;Électricité;Linky;Landis+Gyr;2012-12-11;2025-05-21;Actif
CPT-095906;83384876817166;CLI-093881;Électricité;Linky;Itron;2013-11-28;2025-05-24;Actif
CPT-095907;69251100203998;CLI-093882;Électricité;Linky;Sagemcom;2014-08-12;2025-05-11;Actif
CPT-095908;35938436601951;CLI-093882;Gaz;Gazpar;Iskraemeco;2014-08-02;2025-05-03;Actif
CPT-095909;33773723564516;CLI-093883;Électricité;Linky;Iskraemeco;2012-09-10;2025-04-06;Suspendu
CPT-095910;88312436025092;CLI-093883;Gaz;Traditionnel;Sagemcom;2012-09-19;2025-04-02;Suspendu
CPT-095911;73686994754312;CLI-093884;Électricité;Électromécanique;Sagemcom;2019-06-20;2025-04-08;Suspendu
CPT-095912;73131325594658;CLI-093885;Électricité;Linky;Landis+Gyr;2019-09-09;2025-04-25;Actif
CPT-095913;94835623359855;CLI-093886;Électricité;Linky;Sagemcom;2013-12-24;2025-05-28;Actif
CPT-095914;13920507784234;CLI-093887;Électricité;Linky;Landis+Gyr;2013-03-11;2025-04-18;Résilié
CPT-095915;68423487986162;CLI-093888;Électricité;Linky;Itron;2021-08-03;2025-05-03;Actif
CPT-095916;28720503919068;CLI-093889;Électricité;Linky;Sagemcom;2014-12-06;2025-04-25;Actif
CPT-095917;16689281566880;CLI-093890;Électricité;Électromécanique;Sagemcom;2019-04-30;2025-04-06;Résilié
CPT-095918;97272236430396;CLI-093891;Gaz;Traditionnel;Sagemcom;2018-12-22;2025-05-13;Suspendu
CPT-095919;26374245847756;CLI-093892;Électricité;Électromécanique;Sagemcom;2014-12-22;2025-04-20;Actif
CPT-095920;50625142789274;CLI-093893;Gaz;Traditionnel;Sagemcom;2021-09-30;2025-04-05;Actif
CPT-095921;46400834444101;CLI-093894;Électricité;Linky;Landis+Gyr;2019-08-22;2025-05-15;Actif
CPT-095922;54251292882699;CLI-093895;Électricité;Linky;Landis+Gyr;2012-12-04;2025-05-18;Suspendu
CPT-095923;69785848861152;CLI-093896;Électricité;Électromécanique;Landis+Gyr;2014-08-29;2025-05-19;Actif
CPT-095924;65381789977924;CLI-093896;Gaz;Gazpar;Sagemcom;2014-08-16;2025-05-18;Actif
CPT-095925;57383546308885;CLI-093897;Électricité;Linky;Sagemcom;2016-04-24;2025-05-09;Actif
CPT-095926;30441239697347;CLI-093898;Électricité;Électromécanique;Landis+Gyr;2012-02-14;2025-04-06;Résilié
CPT-095927;89921460090088;CLI-093899;Gaz;Traditionnel;Itron;2021-05-21;2025-04-19;Résilié
CPT-095928;73103671915313;CLI-093900;Gaz;Gazpar;Sagemcom;2013-11-19;2025-05-13;Actif
CPT-095929;32875488459069;CLI-093901;Électricité;Linky;Sagemcom;2017-10-23;2025-04-08;Actif
CPT-095930;15531741305667;CLI-093902;Électricité;Linky;Iskraemeco;2016-07-19;2025-04-14;Actif
CPT-095931;26854636933118;CLI-093903;Gaz;Gazpar;Sagemcom;2016-05-08;2025-04-28;Suspendu
CPT-095932;78401631795569;CLI-093904;Électricité;Linky;Iskraemeco;2020-09-07;2025-05-03;Actif
CPT-095933;55612308092355;CLI-093904;Gaz;Traditionnel;Landis+Gyr;2020-09-11;2025-04-15;Actif
CPT-095934;98480234796899;CLI-093905;Électricité;Linky;Itron;2019-09-14;2025-05-22;Actif
CPT-095935;46725163878657;CLI-093905;Gaz;Traditionnel;Sagemcom;2019-09-12;2025-04-26;Actif
CPT-095936;95625606585287;CLI-093906;Électricité;Électromécanique;Sagemcom;2021-03-29;2025-04-12;Actif
CPT-095937;39660731015088;CLI-093906;Gaz;Gazpar;Sagemcom;2021-03-06;2025-05-11;Actif
CPT-095938;45738794150759;CLI-093907;Électricité;Linky;Sagemcom;2018-03-11;2025-04-27;Résilié
CPT-095939;72820550545520;CLI-093908;Électricité;Linky;Iskraemeco;2012-07-22;2025-05-31;Actif
CPT-095940;40064112717804;CLI-093909;Électricité;Linky;Landis+Gyr;2021-03-06;2025-04-10;Actif
CPT-095941;31109709846235;CLI-093910;Électricité;Linky;Landis+Gyr;2016-11-30;2025-05-20;Actif
CPT-095942;57625737578273;CLI-093911;Électricité;Linky;Itron;2021-04-24;2025-04-30;Actif
CPT-095943;38030707426980;CLI-093912;Gaz;Traditionnel;Iskraemeco;2020-07-12;2025-05-16;Actif
CPT-095944;33755242202761;CLI-093913;Électricité;Linky;Sagemcom;2013-03-17;2025-04-14;Résilié
CPT-095945;17807651521950;CLI-093914;Électricité;Électromécanique;Landis+Gyr;2019-11-07;2025-04-18;Actif
CPT-095946;93217187009755;CLI-093915;Gaz;Gazpar;Landis+Gyr;2012-06-24;2025-04-15;Actif
CPT-095947;25017106778541;CLI-093916;Électricité;Linky;Sagemcom;2021-02-03;2025-05-29;Actif
CPT-095948;50192209956204;CLI-093917;Électricité;Électromécanique;Landis+Gyr;2017-10-19;2025-05-09;Actif
CPT-095949;71548108424475;CLI-093918;Gaz;Traditionnel;Iskraemeco;2018-09-07;2025-05-01;Actif
CPT-095950;70537597713071;CLI-093919;Électricité;Linky;Sagemcom;2021-05-26;2025-05-09;Résilié
CPT-095951;20182544099513;CLI-093920;Électricité;Linky;Iskraemeco;2021-10-20;2025-05-29;Résilié
CPT-095952;80378536035817;CLI-093920;Gaz;Traditionnel;Itron;2021-09-28;2025-04-24;Résilié
CPT-095953;42284396634489;CLI-093921;Électricité;Linky;Landis+Gyr;2017-12-14;2025-05-29;Actif
CPT-095954;88226585911313;CLI-093921;Gaz;Traditionnel;Itron;2017-12-10;2025-05-26;Actif
CPT-095955;72140737692310;CLI-093922;Électricité;Linky;Itron;2016-04-24;2025-05-11;Actif
CPT-095956;18792853063154;CLI-093923;Gaz;Gazpar;Iskraemeco;2012-09-26;2025-05-03;Actif
CPT-095957;52253970008136;CLI-093924;Électricité;Linky;Itron;2020-07-26;2025-04-13;Actif
CPT-095958;51794778504836;CLI-093925;Électricité;Linky;Sagemcom;2020-07-06;2025-05-29;Résilié
CPT-095959;52606407657197;CLI-093925;Gaz;Gazpar;Itron;2020-07-04;2025-04-19;Résilié
CPT-095960;95511869465744;CLI-093926;Électricité;Linky;Landis+Gyr;2017-08-14;2025-05-31;Actif
CPT-095961;73665624759076;CLI-093927;Électricité;Linky;Landis+Gyr;2018-06-21;2025-04-27;Suspendu
CPT-095962;35351425495305;CLI-093927;Gaz;Gazpar;Sagemcom;2018-07-10;2025-05-23;Suspendu
CPT-095963;45467816059831;CLI-093928;Gaz;Gazpar;Itron;2013-06-27;2025-05-01;Résilié
CPT-095964;31856925959680;CLI-093929;Électricité;Électromécanique;Landis+Gyr;2019-11-22;2025-04-26;Résilié
CPT-095965;61337544270372;CLI-093929;Gaz;Gazpar;Landis+Gyr;2019-12-06;2025-04-16;Résilié
CPT-095966;50825097204760;CLI-093930;Électricité;Linky;Sagemcom;2021-12-30;2025-04-08;Actif
CPT-095967;99742212577481;CLI-093930;Gaz;Gazpar;Itron;2021-12-28;2025-04-11;Actif
CPT-095968;70186568422535;CLI-093931;Électricité;Électromécanique;Itron;2018-12-27;2025-04-26;Actif
CPT-095969;25484205905801;CLI-093932;Électricité;Linky;Itron;2021-08-21;2025-05-23;Actif
CPT-095970;80628845350973;CLI-093933;Électricité;Électromécanique;Iskraemeco;2017-05-16;2025-05-10;Actif
CPT-095971;99705116789247;CLI-093933;Gaz;Gazpar;Sagemcom;2017-05-15;2025-04-10;Actif
CPT-095972;52877117640130;CLI-093934;Électricité;Linky;Itron;2013-08-14;2025-04-30;Actif
CPT-095973;96185466872635;CLI-093934;Gaz;Traditionnel;Itron;2013-08-15;2025-04-24;Actif
CPT-095974;36264572225221;CLI-093935;Gaz;Gazpar;Sagemcom;2019-08-27;2025-05-04;Résilié
CPT-095975;14326577971454;CLI-093936;Électricité;Linky;Sagemcom;2018-02-15;2025-05-24;Actif
CPT-095976;30313906049919;CLI-093936;Gaz;Gazpar;Sagemcom;2018-01-27;2025-05-30;Actif
CPT-095977;86238654542000;CLI-093937;Gaz;Gazpar;Itron;2018-12-27;2025-05-07;Résilié
CPT-095978;70348177616720;CLI-093938;Électricité;Linky;Iskraemeco;2018-05-12;2025-04-05;Actif
CPT-095979;86755146731282;CLI-093938;Gaz;Gazpar;Sagemcom;2018-05-31;2025-05-05;Actif
CPT-095980;39657166039299;CLI-093939;Gaz;Traditionnel;Landis+Gyr;2018-11-12;2025-05-08;Actif
CPT-095981;46265476011926;CLI-093940;Électricité;Linky;Sagemcom;2020-07-07;2025-05-26;Actif
CPT-095982;54045901476363;CLI-093941;Gaz;Gazpar;Landis+Gyr;2015-06-02;2025-04-08;Actif
